R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,weight,height,HU
3.653101758,3.679342976,3.970308868,4.042758386,4.50411778,4.469487598,18,57.67,0.51,70.3223
3.662359949,3.848793047,4.012292863,4.094624404,4.503076811,4.480967415,18,57.81,0.5,69.3935
3.671179082,3.825330444,3.991511827,4.064882446,4.481542473,4.447040293,18,59.59,0.48,66.804
3.672774607,3.839096759,3.980104837,4.06431724,4.500076906,4.481002529,18,58.21,0.47,66.4912
3.675948223,3.80112245,3.970595916,4.047377214,4.482765644,4.460743108,18,58.01,0.53,71.8718
3.694983611,3.823640309,3.984944329,4.058910706,4.498596865,4.474633177,18,58.07,0.45,64.6373
3.708619094,3.82561151,3.984944329,4.059089644,4.475301242,4.448802995,18,57.61,0.44,63.8703
3.709182768,3.810168305,3.982763944,4.057297093,4.500739225,4.465919984,18,57.65,0.3,46.9849
3.714890614,3.829179065,3.995685143,4.06948266,4.490259319,4.458492194,18,57.55,0.44,63.8996
3.629257349,3.784997785,3.970691572,4.051437962,4.489241173,4.468765561,19,57.93,0.49,68.4532
3.634506889,3.806293576,3.995910825,4.084080146,4.517282311,4.495069014,19,60.97,0.53,70.6775
3.640222232,3.809075197,3.988538926,4.068608503,4.494699838,4.470892085,19,57.11,0.3,47.373
3.6483328,3.795964255,3.976203462,4.053581011,4.511671852,4.483454512,19,56.05,0.34,53.5183
3.685689137,3.839437107,4.005858108,4.08978448,4.503679787,4.484588226,19,63.05,0.41,57.9042
3.687469259,3.859123691,4.00945932,4.093700349,4.498264208,4.479348419,19,63.14,0.5,67.1113
3.690772797,3.835060628,4.021450718,4.092045406,4.521009041,4.476340831,19,58.58,0.44,63.3966
3.690772797,3.843769923,4.006475068,4.090384098,4.51359022,4.496613607,19,61.26,0.37,54.1205
3.695913829,3.844375776,4.014892158,4.091580889,4.516870664,4.482895263,19,59.18,0.35,52.8399
3.705108038,3.855991282,4.004754218,4.08370847,4.512128757,4.491260496,19,58.15,0.5,69.2476
3.71920537,3.826173066,3.996587126,4.072337585,4.511860054,4.477404698,19,57.18,0.46,66.0223
3.728571176,3.853627045,4.015237539,4.091879547,4.50921799,4.481511573,19,59.85,0.3,45.3908
3.729109517,3.860162826,4.011597079,4.0923769,4.523737476,4.496206781,19,60.28,0.56,73.4269
3.745476029,3.865705998,4.020684268,4.102076343,4.512142164,4.489868843,19,58.3,0.59,76.4811
3.748882264,3.843837285,3.993331244,4.073238889,4.503282457,4.482265277,19,60,0.36,53.6142
3.755311868,3.862878793,4.031875647,4.105754905,4.542483959,4.510716272,19,60,0.46,64.706
3.761447912,3.783452513,3.964624143,4.031887746,4.515633428,4.476819887,19,57.56,0.48,67.7113
3.763341553,3.839096759,3.989364204,4.058910706,4.49259764,4.461349958,19,58.28,0.42,61.4842
3.60958886,3.761057971,3.963993291,4.048001608,4.517428236,4.48831728,20,60.16,0.5,68.3864
3.633166884,3.759424999,3.983739502,4.059733142,4.517812838,4.476518309,20,59.19,0.4,58.8327
3.642723888,3.781979432,3.966221459,4.042684085,4.478723263,4.452457129,20,57.48,0.35,53.8888
3.646254207,3.794910119,4.009503056,4.092807446,4.532757414,4.500644314,20,57.44,0.44,63.9533
3.662861589,3.810532053,3.990690581,4.063361767,4.511120274,4.47758177,20,56.14,0.37,57.1085
3.680545263,3.794910119,4.002093344,4.080007979,4.523593606,4.492630626,20,57.97,0.35,53.5871
3.687469259,3.816598123,3.978088013,4.048808293,4.473572726,4.441535798,20,59.16,0.49,67.9149
3.695332698,3.828830579,4.000801432,4.076344457,4.523148637,4.496494969,20,64.19,0.4,56.1235
3.696957969,3.828900298,4.023530438,4.094855086,4.52734463,4.487885309,20,58.45,0.52,70.8525
3.699730075,3.805485028,3.980852903,4.059947429,4.500932196,4.47299035,20,56.24,0.43,63.5451
3.70225568,3.823146116,4.00164829,4.079359691,4.514031737,4.481774656,20,56.62,0.46,66.2837
3.714668184,3.807540181,3.997172397,4.065764127,4.510095975,4.471807966,20,58.98,0.38,56.6509
3.714779392,3.815233424,3.99373955,4.071538697,4.495621566,4.467263532,20,58.59,0.47,66.3177
3.71821347,3.83766447,4.011205229,4.0889837,4.511833169,4.485214853,20,59.55,0.38,56.3269
3.744646231,3.880254153,4.053507752,4.12338598,4.529891874,4.501264983,20,60.75,0.43,61.2897
3.604457646,3.789829706,3.965447738,4.048625068,4.473939533,4.452382097,21,60.31,0.37,54.6782
3.613397873,3.802902377,3.976250679,4.055316726,4.508446598,4.485579976,21,58.21,0.42,61.52
3.64285513,3.814513465,3.993285848,4.078744647,4.499206089,4.477794144,21,58.77,0.32,49.0764
3.645733,3.814297225,3.975920097,4.060018835,4.492976784,4.470550395,21,59.02,0.42,61.1051
3.646514576,3.794155639,3.98448134,4.06180021,4.495523904,4.473669665,21,61.14,0.4,57.7797
3.671547783,3.826944034,3.991921847,4.0741729,4.474086135,4.457936925,21,60.93,0.3,44.6003
3.675826567,3.806220131,3.992513434,4.0682934,4.502019564,4.470658314,21,57.66,0.38,57.3996
3.677162696,3.848659841,4.002226784,4.087712736,4.505497349,4.490694061,21,60,0.38,56.0707
3.682586162,3.814513465,3.995097863,4.071955682,4.514205524,4.488869595,21,56.82,0.5,69.8184
3.683782238,3.840184904,4.000935228,4.080178398,4.507456677,4.483821117,21,58.34,0.37,55.8296
3.700765049,3.800229777,3.98582269,4.056037898,4.489411039,4.453712022,21,56.38,0.43,63.4752
3.705221721,3.859123691,4.014805759,4.09787582,4.506573361,4.487504839,21,56.87,0.39,58.9781
3.71355432,3.848059968,3.996812297,4.072684461,4.496290709,4.47288298,21,60.26,0.34,50.8438
3.723695684,3.861328897,4.034484515,4.113019887,4.538975623,4.509583062,21,57.25,0.3,47.2725
3.725218344,3.85690723,4.001915402,4.081505531,4.502747542,4.476589286,21,57.92,0.4,59.5165
3.734669256,3.831887544,4.021663404,4.094657351,4.537318522,4.501683855,21,58.05,0.35,53.5378
3.737739222,3.836090326,4.008013623,4.085530101,4.518753024,4.493825943,21,60,0.44,62.7028
3.746304244,3.852374071,4.010638579,4.091912738,4.520600913,4.49742612,21,59.39,0.44,63.0009
