R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,weight,height,HU
3.785821774,3.840592238,3.99082757,4.056757911,4.516737766,4.45858468,18,57.61,0.44,63.8703
3.799943385,3.910399029,4.052043156,4.124002606,4.536405043,4.491928982,18,57.43,0.41,60.8628
3.802677103,3.781746366,3.940342183,3.994562958,4.462859132,4.399500222,18,58.07,0.49,68.3919
3.824899013,3.847392433,3.98294995,4.044611831,4.496638802,4.449029916,18,59.1,0.45,64.1457
3.622432959,3.766242695,3.913314013,3.992482582,4.449352246,4.417045877,19,60.97,0.53,70.6775
3.631283904,3.818244392,3.881917818,3.965600683,4.395086638,4.437361162,19,59.85,0.3,45.3908
3.689360071,3.846790775,4.000712185,4.077649079,4.51624582,4.468024248,19,58.58,0.44,63.3966
3.692180943,3.857886498,4.026862578,4.106268706,4.549268768,4.505402439,19,57.11,0.3,47.373
3.713331204,3.870609741,4.01402744,4.095546463,4.528988468,4.497510676,19,57.93,0.36,54.8575
3.71600106,3.834166222,3.99274077,4.070598997,4.488986263,4.442246887,19,57.93,0.49,68.4532
3.721620567,3.810750175,3.964963479,4.03515114,4.49613745,4.458066547,19,61.26,0.37,54.1205
3.726411036,3.815952222,3.960874127,4.036961979,4.49919225,4.457288172,19,58.28,0.42,61.4842
3.728894253,3.879634374,4.048339897,4.121344848,4.517706805,4.466628602,19,56.05,0.34,53.5183
3.734031368,3.880687511,4.027744036,4.108701023,4.532808652,4.493331138,19,63.14,0.5,67.1113
3.734987868,3.843230679,3.992058448,4.065869789,4.513255457,4.464170776,19,57.78,0.35,53.7041
3.770834687,3.85408779,3.990781912,4.062652664,4.518144108,4.475558975,19,60.28,0.56,73.4269
3.78088331,3.88062563,4.014589688,4.089717805,4.50871742,4.47530993,19,57.56,0.48,67.7113
3.803131071,3.876272065,4.011640601,4.086706737,4.516565016,4.478448319,19,60,0.36,53.6142
3.807105514,3.901643972,4.044725788,4.113935261,4.526994345,4.485040895,19,58.3,0.59,76.4811
3.647943798,3.827224027,3.999818738,4.081539524,4.551985198,4.518067438,20,60.16,0.5,68.3864
3.676069801,3.842623224,4.026568334,4.107966357,4.544844572,4.503438724,20,59.19,0.4,58.8327
3.703056245,3.85005641,3.994962215,4.071434407,4.522454117,4.484291997,20,57.44,0.44,63.9533
3.706243748,3.858082063,4.000221035,4.073930929,4.512974043,4.474383573,20,64.19,0.4,56.1235
3.715557222,3.880130285,4.019660157,4.09787582,4.51364377,4.476376321,20,58.45,0.52,70.8525
3.724566412,3.851316108,4.004665779,4.078060241,4.534776316,4.495901396,20,62.54,0.39,55.8366
3.726302727,3.830153278,3.981879368,4.048844906,4.508284044,4.457158317,20,56.14,0.37,57.1085
3.730934986,3.889203953,4.054455161,4.131486179,4.559456151,4.516904772,20,60.47,0.5,68.2537
3.736365724,3.844644787,4.027744036,4.101881871,4.553000966,4.501951744,20,56.62,0.46,66.2837
3.739213552,3.846523091,3.988125655,4.061977925,4.495091097,4.459619124,20,57.97,0.35,53.5871
3.745993867,3.841066983,3.995685143,4.080042054,4.544520619,4.507489529,20,59.55,0.38,56.3269
3.764235695,3.849325433,4.006078566,4.080212495,4.543022153,4.495544852,20,57.37,0.42,61.95
3.768089077,3.87079969,4.02484101,4.100680678,4.545790219,4.505651418,20,58.59,0.47,66.3177
3.772103541,3.847993258,3.999237025,4.067627374,4.509920509,4.459139152,20,59.16,0.49,67.9149
3.773854341,3.859253726,4.004798431,4.077717633,4.521456207,4.483559272,20,57.03,0.38,57.7561
3.797192384,3.867176552,3.995594838,4.071990431,4.526162931,4.488282752,20,61.2,0.44,62.1159
3.721292032,3.847659552,4.005461042,4.080178398,4.503049377,4.457009856,21,57.66,0.38,57.3996
3.722823167,3.821376517,3.981786189,4.05815846,4.518170605,4.478960364,21,60.93,0.3,44.6003
3.729324674,3.85230802,4.018719307,4.094327595,4.548132977,4.511781117,21,61.14,0.4,57.7797
3.743086094,3.822014406,3.983693093,4.056865786,4.505470068,4.459416108,21,56.38,0.43,63.4752
3.748264929,3.866857299,4.020343152,4.091149091,4.52742245,4.484849423,21,57.25,0.3,47.2725
3.757736411,3.863651687,4.006519106,4.083911251,4.531384853,4.495714655,21,60,0.38,56.0707
3.761048192,3.872063811,4.02055638,4.093105296,4.548046439,4.509747491,21,58.21,0.42,61.52
3.773854341,3.878516494,4.024376418,4.102335505,4.538217458,4.503738855,21,56.87,0.39,58.9781
3.776274377,3.864936784,4.007003188,4.082116716,4.534215057,4.498389042,21,60,0.44,62.7028
3.79023756,3.850719866,4.007969778,4.07843678,4.543896862,4.500912817,21,58.05,0.35,53.5378
3.817061109,3.886465057,4.03075274,4.097024272,4.521101138,4.467444787,21,59.02,0.42,61.1051
3.844556743,3.858407858,4.016573379,4.086706737,4.569915845,4.514163414,21,57.92,0.4,59.5165
